ValueMeaning	LabelValueMeaning	Referentiel	url	TypeConceptualDomain	FormatConceptualDomain	ConceptualDomain
OSIRIS:O7-13	Affymetrix Mapping 10K 2.0 Array Set	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-14	Affymetrix Mapping 500K Array Set	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-15	Affymetrix OncoScan FFPE Express 2.0	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-16	Agilent 244K Custom Gene Expression G4502A-07	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-17	Agilent 244K Custom Gene Expression G4502A-07-1	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-18	Agilent 244K Custom Gene Expression G4502A-07-2	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-19	Agilent 244K Custom Gene Expression G4502A-07-3	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-20	Agilent 8 x 15K Human miRNA-specific microarray	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-21	Agilent Human CGH 1x1M	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-22	Agilent Human CGH 2x400K	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-23	Agilent Human CGH 4x180K	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-24	Agilent Human CGH 8x60K	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-25	Agilent Human CNV 2x400K	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-26	Agilent Human CNV Association 2x105K	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-27	Agilent Human CpG Island Microarray Kit	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-28	Agilent Human Genome 105A	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-29	Agilent Human Genome 244A	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-30	Agilent Human Genome 44K	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-31	Agilent Human Genome CGH Custom Microaary 2x415K	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-32	Agilent Human miRNA Microarray Kit (v2)	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-33	Agilent Human Promoter ChIP-on-chip Microarray Set	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-34	Agilent Human SpliceArray	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-35	Agilent Whole Human Genome Oligo Microarray Kit	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-36	Almac Human CRC	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-37	capillary sequencing	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-38	Complete Genomics	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-39	Custom-designed cDNA array	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-40	Custom-designed gene expression array	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-41	Helicos sequencing	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-42	HumanOmni2.5-8 BeadChip Kit	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-43	Illumina GA sequencing	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-44	Illumina goldengate methylation	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-45	Illumina GoldenGate Methylation Cancer Panel I	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-46	Illumina HiSeq	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-47	Illumina HiSeq X Ten	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-48	Illumina Human Omni1-Quad beadchip	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-49	Illumina Human1M OmniQuad chip	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-50	Illumina human1m-duo	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-51	Illumina human510s-duo	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-52	Illumina human660w-quad	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-53	Illumina HumanCNV370-Duo v1.0 BeadChip	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-54	Illumina humancytosnp-12	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-55	Illumina HumanHap550	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-56	Illumina HumanHT-12 v4.0 beadchip	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-57	Illumina humanht-16	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-58	Illumina humanht-17	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-59	Illumina humanmethylation27	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-60	Illumina HumanOmniExpress BeadChip	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-61	Illumina HumanRef-8 v3.0 beadchip	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-62	Illumina HumanWG-6 v3.0 beadchip	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-63	Illumina Infinium HumanMethylation450	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-64	Illumina microRNA Expression Profiling Panel	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-65	Illumina MiSeq Personal Sequencer	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-66	Ion Torrent PGM	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-67	Ion Torrent Proton	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-68	M.D. Anderson Reverse Phase Protein Array Core	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-69	Microsatellite Instability Analysis	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-70	nanoString	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-71	Nimblegen CGS	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-72	Nimblegen Gene Expression 12x135K	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-73	Nimblegen Gene Expression 385K	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-74	Nimblegen Gene Expression 4x72K	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-75	Nimblegen Human CGH 2.1M Whole-Genome v2.0D Array	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-76	Nimblegen Human CGH 3x720 Whole-Genome v3.0 Array	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-77	Nimblegen Human Methylation 2.1M Whole-Genome sets	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-78	Nimblegen Human Methylation 385K Whole-Genome sets	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-79	PacBio RS sequencing	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-80	PCR	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-81	PCR and capillary sequencing	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-82	qPCR	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-83	Roche 454 sequencing	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-84	Sequenom MassARRAY	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-85	SOLiD sequencing	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-86	Digital PCR	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-87	NextSeq 500	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O7-88	NovaSeq	OSIRIS		Enumerated	String	OSIRIS:PlatformName
OSIRIS:O10-0	Not applicable	OSIRIS		Enumerated	String	OSIRIS:PanelName
OSIRIS:O10-1	Ion AmpliSeq Cancer Hotspot Panel v2	OSIRIS		Enumerated	String	OSIRIS:PanelName
OSIRIS:O10-2	Ion AmpliSeq Colon and Lung Cancer Research Panel v2	OSIRIS		Enumerated	String	OSIRIS:PanelName
OSIRIS:O10-3	Ion AmpliSeq Comprehensive Cancer Panel	OSIRIS		Enumerated	String	OSIRIS:PanelName
OSIRIS:O10-4	Ion AmpliSeq Oncomine Comprehensive Assay	OSIRIS		Enumerated	String	OSIRIS:PanelName
OSIRIS:O10-5	Ion AmpliSeq Oncomine Focus Assay	OSIRIS		Enumerated	String	OSIRIS:PanelName
OSIRIS:O10-6	Ion AmpliSeq TP53 Research Panel	OSIRIS		Enumerated	String	OSIRIS:PanelName
OSIRIS:O10-7	Lyric: Ion AmpliSeq Profiler	OSIRIS		Enumerated	String	OSIRIS:PanelName
OSIRIS:O10-8	QIAGEN GeneRead DNAseq Targeted Panels V2	OSIRIS		Enumerated	String	OSIRIS:PanelName
OSIRIS:O10-9	SAFIR02 Panel	OSIRIS		Enumerated	String	OSIRIS:PanelName
OSIRIS:O10-10	Mosc3	OSIRIS		Enumerated	String	OSIRIS:PanelName
OSIRIS:O13-1	Haploid	OSIRIS		Enumerated	String	OSIRIS:AlgorithmicPloidy
OSIRIS:O13-2	Diploid	OSIRIS		Enumerated	String	OSIRIS:AlgorithmicPloidy
OSIRIS:O13-3	Triploid	OSIRIS		Enumerated	String	OSIRIS:AlgorithmicPloidy
OSIRIS:O13-4	Tetraploid	OSIRIS		Enumerated	String	OSIRIS:AlgorithmicPloidy
OSIRIS:O13-0	Not available	OSIRIS		Enumerated	String	OSIRIS:AlgorithmicPloidy
OSIRIS:O15-1	Gene expression	OSIRIS		Enumerated	String	OSIRIS:AlterationType
OSIRIS:O15-2	Protein expression	OSIRIS		Enumerated	String	OSIRIS:AlterationType
OSIRIS:O15-3	Fusion	OSIRIS		Enumerated	String	OSIRIS:AlterationType
OSIRIS:O15-4	Copy number variation	OSIRIS		Enumerated	String	OSIRIS:AlterationType
OSIRIS:O15-5	Genetic variant	OSIRIS		Enumerated	String	OSIRIS:AlterationType
OSIRIS:O15-6	Structural alteration	OSIRIS		Enumerated	String	OSIRIS:AlterationType
OSIRIS:O15-7	Transcription factor	OSIRIS		Enumerated	String	OSIRIS:AlterationType
OSIRIS:O15-8	Histone marks	OSIRIS		Enumerated	String	OSIRIS:AlterationType
OSIRIS:O15-9	Transcript isoform	OSIRIS		Enumerated	String	OSIRIS:AlterationType
OSIRIS:O15-10	Viral insertion site	OSIRIS		Enumerated	String	OSIRIS:AlterationType
OSIRIS:O16-1	Experimental	OSIRIS		Enumerated	String	OSIRIS:ValidationType
OSIRIS:O16-2	By biologist	OSIRIS		Enumerated	String	OSIRIS:ValidationType
OSIRIS:O16-3	In silico	OSIRIS		Enumerated	String	OSIRIS:ValidationType
OSIRIS:O18-1	Not Validated	OSIRIS		Enumerated	String	OSIRIS:ValidationStatus
OSIRIS:O18-2	Validated	OSIRIS		Enumerated	String	OSIRIS:ValidationStatus
LOINC:LA21254-0	chr1	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21255-7	chr2	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21256-5	chr3	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21257-3	chr4	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21258-1	chr5	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21259-9	chr6	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21260-7	chr7	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21261-5	chr8	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21262-3	chr9	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21263-1	chr10	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21264-9	chr11	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21265-6	chr12	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21266-4	chr13	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21267-2	chr14	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21268-0	chr15	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21269-8	chr16	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21270-6	chr17	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21271-4	chr18	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21272-2	chr19	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21273-0	chr20	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21274-8	chr21	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21275-5	chr22	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21276-3	chrX	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
LOINC:LA21277-1	chrY	OSIRIS	http://r.details.loinc.org/AnswerList/LL2938-0.html	Enumerated	String	OSIRIS:Chromosome
OSIRIS:O19-1	MT	OSIRIS		Enumerated	String	OSIRIS:Chromosome
OSIRIS:O19-2	viral	OSIRIS		Enumerated	String	OSIRIS:Chromosome
OSIRIS:O19-3	bacterial	OSIRIS		Enumerated	String	OSIRIS:Chromosome
OSIRIS:O22-1	GRCh37	FHIR (HL7)	https://www.hl7.org/fhir/sequence-definitions.html#Sequence.referenceSeq.genomeBuild	Enumerated	String	FHIR:Sequence
OSIRIS:O22-2	GRCh38	FHIR (HL7)	https://www.hl7.org/fhir/sequence-definitions.html#Sequence.referenceSeq.genomeBuild	Enumerated	String	FHIR:Sequence
OSIRIS:O24-1	gene	OSIRIS		Enumerated	String	OSIRIS:GenomeEntityType
OSIRIS:O24-2	miRNA	OSIRIS		Enumerated	String	OSIRIS:GenomeEntityType
OSIRIS:O24-3	piRNA	OSIRIS		Enumerated	String	OSIRIS:GenomeEntityType
OSIRIS:O24-4	mRNA	OSIRIS		Enumerated	String	OSIRIS:GenomeEntityType
OSIRIS:O24-5	ncRNA	OSIRIS		Enumerated	String	OSIRIS:GenomeEntityType
OSIRIS:O24-6	ORF	OSIRIS		Enumerated	String	OSIRIS:GenomeEntityType
OSIRIS:O25-1	HGNC	OSIRIS		Enumerated	String	OSIRIS:GenomeEntityDatabase
OSIRIS:O25-2	miRDB	OSIRIS		Enumerated	String	OSIRIS:GenomeEntityDatabase
OSIRIS:O25-3	Entrez	OSIRIS		Enumerated	String	OSIRIS:GenomeEntityDatabase
OSIRIS:O25-4	Human lincRNA Catalog	OSIRIS		Enumerated	String	OSIRIS:GenomeEntityDatabase
LOINC:LA26331-1	translocation	LOINC	http://r.details.loinc.org/LOINC/81289-1.html	Enumerated	String	OSIRIS:FusionType
OSIRIS:O28-1	readthrough	OSIRIS		Enumerated	String	OSIRIS:FusionType
OSIRIS:O94-1	+	OSIRIS		Enumerated	String	OSIRIS:Strand
OSIRIS:O94-2	-	OSIRIS		Enumerated	String	OSIRIS:Strand
OSIRIS:O49-1	Amplification	OSIRIS		Enumerated	String	OSIRIS:SegmentGenomicStatus
OSIRIS:O49-2	Gain	OSIRIS		Enumerated	String	OSIRIS:SegmentGenomicStatus
OSIRIS:O49-3	Normal	OSIRIS		Enumerated	String	OSIRIS:SegmentGenomicStatus
OSIRIS:O49-4	Heterozygous deletion	OSIRIS		Enumerated	String	OSIRIS:SegmentGenomicStatus
OSIRIS:O49-5	Homozygous deletion	OSIRIS		Enumerated	String	OSIRIS:SegmentGenomicStatus
OSIRIS:O49-6	Copy neutral	OSIRIS		Enumerated	String	OSIRIS:SegmentGenomicStatus
OSIRIS:O49-7	Isodisomy	OSIRIS		Enumerated	String	OSIRIS:SegmentGenomicStatus
LOINC:LA6692-3	Deletion	LOINC	http://r.details.loinc.org/LOINC/48019-4.html	Enumerated	String	LOINC:48019-4
LOINC:LA6686-5	Duplication	LOINC	http://r.details.loinc.org/LOINC/48019-4.html	Enumerated	String	LOINC:48019-4
LOINC:LA6687-3	Insertion	LOINC	http://r.details.loinc.org/LOINC/48019-4.html	Enumerated	String	LOINC:48019-4
LOINC:LA6688-1	Insertion/Deletion (indel)	LOINC	http://r.details.loinc.org/LOINC/48019-4.html	Enumerated	String	LOINC:48019-4
LOINC:LA6689-9	Inversion	LOINC	http://r.details.loinc.org/LOINC/48019-4.html	Enumerated	String	LOINC:48019-4
LOINC:LA6690-7	Substitution	LOINC	http://r.details.loinc.org/LOINC/48019-4.html	Enumerated	String	LOINC:48019-4
OSIRIS:O55-1	Virus insertion site	OSIRIS		Enumerated	String	LOINC:48019-4
OSIRIS:O55-2	Delins	OSIRIS		Enumerated	String	LOINC:48019-4
OSIRIS:O63-1	SIFT	OSIRIS		Enumerated	String	OSIRIS:MutationPredictionAlgorithm
OSIRIS:O63-2	POLYPHEN2_HDIV	OSIRIS		Enumerated	String	OSIRIS:MutationPredictionAlgorithm
OSIRIS:O90-1	Fusion transcript	OSIRIS		Enumerated	String	OSIRIS:Annotation_ReferenceType
OSIRIS:O90-2	Genome entity	OSIRIS		Enumerated	String	OSIRIS:Annotation_ReferenceType
OSIRIS:O90-3	Population frequency	OSIRIS		Enumerated	String	OSIRIS:Annotation_ReferenceType
OSIRIS:O90-4	Protein reference	OSIRIS		Enumerated	String	OSIRIS:Annotation_ReferenceType
OSIRIS:O90-5	Transcript reference	OSIRIS		Enumerated	String	OSIRIS:Annotation_ReferenceType
OSIRIS:O90-6	Variant id	OSIRIS		Enumerated	String	OSIRIS:Annotation_ReferenceType
OSIRIS:O91-1	RefSeq	OSIRIS		Enumerated	String	OSIRIS:Annotation_ReferenceDatabase
OSIRIS:O91-2	Ensembl	OSIRIS		Enumerated	String	OSIRIS:Annotation_ReferenceDatabase
OSIRIS:O91-3	SwissProt	OSIRIS		Enumerated	String	OSIRIS:Annotation_ReferenceDatabase
OSIRIS:O91-4	UniProt	OSIRIS		Enumerated	String	OSIRIS:Annotation_ReferenceDatabase
OSIRIS:O96-1	Cosmic	OSIRIS		Enumerated	String	OSIRIS:Annotation_ReferenceDatabase
OSIRIS:O96-2	dbSNP	OSIRIS		Enumerated	String	OSIRIS:Annotation_ReferenceDatabase
OSIRIS:O42-1	ChimerDb	OSIRIS		Enumerated	String	OSIRIS:Annotation_ReferenceDatabase
OSIRIS:O42-2	Oncofuse	OSIRIS		Enumerated	String	OSIRIS:Annotation_ReferenceDatabase
OSIRIS:O42-3	Mittelman DB	OSIRIS		Enumerated	String	OSIRIS:Annotation_ReferenceDatabase
LOINC:LA6692-3	Deletion	LOINC	http://r.details.loinc.org/LOINC/48006-1.html	Enumerated	String	OSIRIS:AminoAcidChangeType
LOINC:LA6686-5	Duplication	LOINC	http://r.details.loinc.org/LOINC/48006-1.html	Enumerated	String	OSIRIS:AminoAcidChangeType
LOINC:LA6694-9	Frameshift	LOINC	http://r.details.loinc.org/LOINC/48006-1.html	Enumerated	String	OSIRIS:AminoAcidChangeType
LOINC:LA6695-6	Initiating Methionine	LOINC	http://r.details.loinc.org/LOINC/48006-1.html	Enumerated	String	OSIRIS:AminoAcidChangeType
LOINC:LA6687-3	Insertion	LOINC	http://r.details.loinc.org/LOINC/48006-1.html	Enumerated	String	OSIRIS:AminoAcidChangeType
LOINC:LA9659-9	Insertion and Deletion	LOINC	http://r.details.loinc.org/LOINC/48006-1.html	Enumerated	String	OSIRIS:AminoAcidChangeType
LOINC:LA6698-0	Missense	LOINC	http://r.details.loinc.org/LOINC/48006-1.html	Enumerated	String	OSIRIS:AminoAcidChangeType
LOINC:LA6699-8	Nonsense	LOINC	http://r.details.loinc.org/LOINC/48006-1.html	Enumerated	String	OSIRIS:AminoAcidChangeType
LOINC:LA6700-4	Silent	LOINC	http://r.details.loinc.org/LOINC/48006-1.html	Enumerated	String	OSIRIS:AminoAcidChangeType
LOINC:LA6701-2	Stop Codon Mutation	LOINC	http://r.details.loinc.org/LOINC/48006-1.html	Enumerated	String	OSIRIS:AminoAcidChangeType
OSIRIS:O75-1	In frame	OSIRIS		Enumerated	String	OSIRIS:AminoAcidChangeType
LOINC:LA6683-2	Germline	LOINC	http://s.details.loinc.org/LOINC/48002-0.html	Enumerated	String	LOINC:LL378-1
LOINC:LA6684-0	Somatic	LOINC	http://s.details.loinc.org/LOINC/48002-0.html	Enumerated	String	LOINC:LL378-1
LOINC:LA10429-1	Prenatal	LOINC	http://s.details.loinc.org/LOINC/48002-0.html	Enumerated	String	LOINC:LL378-1
LOINC:LA18197-6	Unknown genomic origin	LOINC	http://s.details.loinc.org/LOINC/48002-0.html	Enumerated	String	LOINC:LL378-1
LOINC:LA6703-8	Heteroplasmic	LOINC	http://s.details.loinc.org/LOINC/53034-5.html	Enumerated	String	LOINC:LL381-5
LOINC:LA6704-6	Homoplasmic	LOINC	http://s.details.loinc.org/LOINC/53034-5.html	Enumerated	String	LOINC:LL381-5
LOINC:LA6705-3	Homozygous	LOINC	http://s.details.loinc.org/LOINC/53034-5.html	Enumerated	String	LOINC:LL381-5
LOINC:LA6706-1	Heterozygous	LOINC	http://s.details.loinc.org/LOINC/53034-5.html	Enumerated	String	LOINC:LL381-5
LOINC:LA6707-9	Hemizygous	LOINC	http://s.details.loinc.org/LOINC/53034-5.html	Enumerated	String	LOINC:LL381-5
OSIRIS:O81-1	Pathogenic	ACMG	https://www.acmg.net/docs/Standards_Guidelines_for_the_Interpretation_of_Sequence_Variants.pdf	Enumerated	String	OSIRIS:AlterationOnSample_Pathogenicity
OSIRIS:O81-2	Likely pathogenic	ACMG	https://www.acmg.net/docs/Standards_Guidelines_for_the_Interpretation_of_Sequence_Variants.pdf	Enumerated	String	OSIRIS:AlterationOnSample_Pathogenicity
OSIRIS:O81-3	Uncertain significance	ACMG	https://www.acmg.net/docs/Standards_Guidelines_for_the_Interpretation_of_Sequence_Variants.pdf	Enumerated	String	OSIRIS:AlterationOnSample_Pathogenicity
OSIRIS:O81-4	Likely benign	ACMG	https://www.acmg.net/docs/Standards_Guidelines_for_the_Interpretation_of_Sequence_Variants.pdf	Enumerated	String	OSIRIS:AlterationOnSample_Pathogenicity
OSIRIS:O81-5	Benign	ACMG	https://www.acmg.net/docs/Standards_Guidelines_for_the_Interpretation_of_Sequence_Variants.pdf	Enumerated	String	OSIRIS:AlterationOnSample_Pathogenicity
OSIRIS:O82-1	Actionable	OSIRIS		Enumerated	String	OSIRIS:AlterationOnSample_Actionability
OSIRIS:O82-2	Non actionable	OSIRIS		Enumerated	String	OSIRIS:AlterationOnSample_Actionability
OSIRIS:O84-1	RawExpression	OSIRIS		Enumerated	String	OSIRIS:ExpressionDataType
OSIRIS:O84-2	NormalizedExpression	OSIRIS		Enumerated	String	OSIRIS:ExpressionDataType
OSIRIS:O93-1	5prime	OSIRIS		Enumerated	String	OSIRIS:Annotation_FusionPrimeEnd
OSIRIS:O93-2	3prime	OSIRIS		Enumerated	String	OSIRIS:Annotation_FusionPrimeEnd
ICDO3:C00	LIP	ICDO3	http://codes.iarc.fr/topography/C00	Enumerated	String	ICDO3:Topography
ICDO3:C00.0	External upper lip	ICDO3	http://codes.iarc.fr/topography/C00.0	Enumerated	String	ICDO3:Topography
ICDO3:C00.1	External lower lip	ICDO3	http://codes.iarc.fr/topography/C00.1	Enumerated	String	ICDO3:Topography
ICDO3:C00.2	External lip, NOS	ICDO3	http://codes.iarc.fr/topography/C00.2	Enumerated	String	ICDO3:Topography
ICDO3:C00.3	Mucosa of upper lip	ICDO3	http://codes.iarc.fr/topography/C00.3	Enumerated	String	ICDO3:Topography
ICDO3:C00.4	Mucosa of lower lip	ICDO3	http://codes.iarc.fr/topography/C00.4	Enumerated	String	ICDO3:Topography
ICDO3:C00.5	Mucosa of lip, NOS	ICDO3	http://codes.iarc.fr/topography/C00.5	Enumerated	String	ICDO3:Topography
ICDO3:C00.6	Commissure of lip	ICDO3	http://codes.iarc.fr/topography/C00.6	Enumerated	String	ICDO3:Topography
ICDO3:C00.8	Overlapping lesion of lip	ICDO3	http://codes.iarc.fr/topography/C00.8	Enumerated	String	ICDO3:Topography
ICDO3:C00.9	Lip, NOS	ICDO3	http://codes.iarc.fr/topography/C00.9	Enumerated	String	ICDO3:Topography
ICDO3:C01	BASE OF TONGUE	ICDO3	http://codes.iarc.fr/topography/C01	Enumerated	String	ICDO3:Topography
ICDO3:C01.9	Base of tongue, NOS	ICDO3	http://codes.iarc.fr/topography/C01.9	Enumerated	String	ICDO3:Topography
ICDO3:C02	OTHER AND UNSPECIFIED PARTS OF TONGUE	ICDO3	http://codes.iarc.fr/topography/C02	Enumerated	String	ICDO3:Topography
ICDO3:C02.0	Dorsal surface of tongue, NOS	ICDO3	http://codes.iarc.fr/topography/C02.0	Enumerated	String	ICDO3:Topography
ICDO3:C02.1	Border of tongue	ICDO3	http://codes.iarc.fr/topography/C02.1	Enumerated	String	ICDO3:Topography
ICDO3:C02.2	Ventral surface of tongue, NOS	ICDO3	http://codes.iarc.fr/topography/C02.2	Enumerated	String	ICDO3:Topography
ICDO3:C02.3	Anterior 2/3 of tongue, NOS	ICDO3	http://codes.iarc.fr/topography/C02.3	Enumerated	String	ICDO3:Topography
ICDO3:C02.4	Lingual tonsil	ICDO3	http://codes.iarc.fr/topography/C02.4	Enumerated	String	ICDO3:Topography
ICDO3:C02.8	Overlapping lesion of tongue	ICDO3	http://codes.iarc.fr/topography/C02.8	Enumerated	String	ICDO3:Topography
ICDO3:C02.9	Tongue, NOS	ICDO3	http://codes.iarc.fr/topography/C02.9	Enumerated	String	ICDO3:Topography
ICDO3:C03	GUM	ICDO3	http://codes.iarc.fr/topography/C03	Enumerated	String	ICDO3:Topography
